Award ID,TenderKey,Tender Ref No,Tender Title,Issuing Authority,Technology,Tender Capacity MW,State,Winning Bidder,Winner SPV,Awarded Capacity MW,Tariff,Tariff Unit,Award Date,Expected COD,Confidence,Award Source,Award URL,Tender Source URL
T-0057baebc545-02,T-0057baebc545,,"Coal India, NLC India Renewables Win NHPC’s 1,200 MW Solar Auction in Uttar Pradesh - Energetica India Magazine",NHPC,Solar,1200.0,Uttar Pradesh,Renew,,,,,2026-07-04,2028-07-04,Press report - verify,news sweep,https://news.google.com/rss/articles/CBMiugFBVV95cUxNQ3lpeGJXclUwN3g3QUVBOU5BcVlhQVdoVUNXd2dMcUpQaG9kTXMtSHlqWjhIRTl5MDI1ZzBQUEFsbWpUcDhkUFdRWTZ2c3NwWUUzaF9McTJWWG84TXM0eTVzaElrQUplR083bGVRSXRQNUx2TzA2YkxDZ090a1AwUXlXM3pfdmpvWl85eXNva2YzeHdrV1BkSml1U2RyYmZWZ21NNGJLQUhYN0QzUWVJNWhUNnJLbFNndEE?oc=5,https://news.google.com/rss/articles/CBMiugFBVV95cUxNQ3lpeGJXclUwN3g3QUVBOU5BcVlhQVdoVUNXd2dMcUpQaG9kTXMtSHlqWjhIRTl5MDI1ZzBQUEFsbWpUcDhkUFdRWTZ2c3NwWUUzaF9McTJWWG84TXM0eTVzaElrQUplR083bGVRSXRQNUx2TzA2YkxDZ090a1AwUXlXM3pfdmpvWl85eXNva2YzeHdrV1BkSml1U2RyYmZWZ21NNGJLQUhYN0QzUWVJNWhUNnJLbFNndEE?oc=5
T-07c8b8a7e244-01,T-07c8b8a7e244,,ACME Solar Holdings wins NHPC tender for two BESS projects in Andhra Pradesh - The Hindu,NHPC,Solar + Storage,,Andhra Pradesh,ACME Solar,,,,,2025-06-27,2027-06-27,Press report - verify,news sweep,https://news.google.com/rss/articles/CBMi5AFBVV95cUxNZkg3NTFqNzlnV2xIMmZhdFFUV2hvM2FUWGlpNkJ1V2Q1dEI4cTJPVzc5VkMwdVhTSFlvazF5SWFWVlp0NUR3RXpXUE5PZ2kzYUhhSzJRMFFvSlRjR0RpV0xoaV9KX0lUSEE3WV9sc0ZReEN3Ul83amg4NVdFNjhZazg1RDh1aE5YcW8xT0p5eTRxSGFBMWtpV2ZhX1loNVAzd0FpNnZQN2djdlhyVTBNZlppbTllWFAwVzJ4dFZra1dHS1hfMFRXWHg5V1RwWEp5N04xbE14Mks0SXlVcEJSVDlYSDjSAesBQVVfeXFMTXV5UThLZHFLVFFVcUFid0lNaVNrd1VwOEp1d1ZkUEE5VHlzU2dhdjItY1c4dVdxd25DdHQ5Y2RYUUFseUNtSnBXeUJuSmhPZ1hkbktlZGlKR3JVQkNDdWFvZ0kwYVZ3SVFlNF9LSmw0Q1JXWHBNLTctMHVMejVBVlZEbXphMDZNVVE3NjFoOXV6elRvT0Z5Y0lYcEFscldWQ0lLOVNHN2JCOG5MVXhST3o4Vy0yeTlncjhoVU1XRjJoR1FFTUFZR0NOb0RDOW5aSGFVemozN3ZIOWs4SjVqSDQ3NWVjY3g4RHVpOA?oc=5,https://news.google.com/rss/articles/CBMi5AFBVV95cUxNZkg3NTFqNzlnV2xIMmZhdFFUV2hvM2FUWGlpNkJ1V2Q1dEI4cTJPVzc5VkMwdVhTSFlvazF5SWFWVlp0NUR3RXpXUE5PZ2kzYUhhSzJRMFFvSlRjR0RpV0xoaV9KX0lUSEE3WV9sc0ZReEN3Ul83amg4NVdFNjhZazg1RDh1aE5YcW8xT0p5eTRxSGFBMWtpV2ZhX1loNVAzd0FpNnZQN2djdlhyVTBNZlppbTllWFAwVzJ4dFZra1dHS1hfMFRXWHg5V1RwWEp5N04xbE14Mks0SXlVcEJSVDlYSDjSAesBQVVfeXFMTXV5UThLZHFLVFFVcUFid0lNaVNrd1VwOEp1d1ZkUEE5VHlzU2dhdjItY1c4dVdxd25DdHQ5Y2RYUUFseUNtSnBXeUJuSmhPZ1hkbktlZGlKR3JVQkNDdWFvZ0kwYVZ3SVFlNF9LSmw0Q1JXWHBNLTctMHVMejVBVlZEbXphMDZNVVE3NjFoOXV6elRvT0Z5Y0lYcEFscldWQ0lLOVNHN2JCOG5MVXhST3o4Vy0yeTlncjhoVU1XRjJoR1FFTUFZR0NOb0RDOW5aSGFVemozN3ZIOWs4SjVqSDQ3NWVjY3g4RHVpOA?oc=5
T-17f8188254d8-01,T-17f8188254d8,,"NHPC Awards 125 MW/500 MWh BESS Tender With VGF to NTPC, Opera, Tata Power in Kerala - Saur Energy",NHPC,Energy Storage (BESS),125.0,Kerala,Tata Power,,125.0,,,2025-08-01,2027-02-01,Press report - verify,news sweep,https://news.google.com/rss/articles/CBMizwFBVV95cUxOdGlaMHV2WW0zYnZzdk16TC10dHNmT0Z5VTBwRUVqdnJFQkZuT3RLU2toWXo3SXc2T20yaEhhM2NGd0Q1OFlMOXZMUDc0YnJOeF9MNEN3NXpKNFFndllmU2x6RTBYVUI0NzJNUEpIOW5ubjlORExTamVCVDlJZWd0NW1qamt5bV9RemQ1NnVzWEpNSHlLWUVrX3p2WFp4YTJWck9rUkplamRBbS1qV3RkRXd6ZV9kVDVjSUxjT193Wm9rUUV1QUlxY0pZbWRsVG8?oc=5,https://news.google.com/rss/articles/CBMizwFBVV95cUxOdGlaMHV2WW0zYnZzdk16TC10dHNmT0Z5VTBwRUVqdnJFQkZuT3RLU2toWXo3SXc2T20yaEhhM2NGd0Q1OFlMOXZMUDc0YnJOeF9MNEN3NXpKNFFndllmU2x6RTBYVUI0NzJNUEpIOW5ubjlORExTamVCVDlJZWd0NW1qamt5bV9RemQ1NnVzWEpNSHlLWUVrX3p2WFp4YTJWck9rUkplamRBbS1qV3RkRXd6ZV9kVDVjSUxjT193Wm9rUUV1QUlxY0pZbWRsVG8?oc=5
T-4d5e7f9d49a8-01,T-4d5e7f9d49a8,,NTPC Green Energy and Opera Energy Win NHPC’s 125 MW/500 MWh BESS Auction in Kerala - Energetica India Magazine,NHPC,Energy Storage (BESS),125.0,Kerala,NTPC Green,,125.0,,,2025-05-22,2026-11-22,Press report - verify,news sweep,https://news.google.com/rss/articles/CBMiuwFBVV95cUxPV1pxUHNLcEtWTGRUZzNJZmpEd0M4cHQ2aUdwX1F2R3FnTkYyZ0k0Z2d2bjkxLWJOazJtV0RTTmJDbklocE9vLTV3RExkQnRnZTV6ZkZxZTNvd0tIb3V6ZWtFbUxFNGZjTTBJdEhBX01NS3pRdEZEa2ZaVEhMVVlEOFJvTl9zMDB5bU5aMkpTSW1vYVFzMlZvbUpYX0J6dUZkSlF0VEpSbWZFNzVpTlJTel9CYlBMX2tmQ2NF?oc=5,https://news.google.com/rss/articles/CBMiuwFBVV95cUxPV1pxUHNLcEtWTGRUZzNJZmpEd0M4cHQ2aUdwX1F2R3FnTkYyZ0k0Z2d2bjkxLWJOazJtV0RTTmJDbklocE9vLTV3RExkQnRnZTV6ZkZxZTNvd0tIb3V6ZWtFbUxFNGZjTTBJdEhBX01NS3pRdEZEa2ZaVEhMVVlEOFJvTl9zMDB5bU5aMkpTSW1vYVFzMlZvbUpYX0J6dUZkSlF0VEpSbWZFNzVpTlJTel9CYlBMX2tmQ2NF?oc=5
T-fffbbfe5bf93-01,T-fffbbfe5bf93,,"Adani, Sprng, Mahindra, Avaada, Secure NHPC's 1200 MW Hybrid Projects - Energetica India Magazine",NHPC,Wind-Solar Hybrid,1200.0,,Avaada,,1200.0,,,2025-03-11,2027-03-11,Press report - verify,news sweep,https://news.google.com/rss/articles/CBMipAFBVV95cUxOTnFfR2l3Z2ZkejBUZFlwX180azl2b0czM0JZMzFFLWV4amVLN0g0eXJpUGJRcjdES2ROcUZBZkNwWnpVOFZlMGNlUUtsa2xxOWhxRG9WUnBwVDdyenRsblg5T0xJOFI5SEstVm11QmtsMmRqOVZVdVQ2bzl3NTB0OEpBcE55bTVYTEROWkN4dUN4R2tDazVUdGRQV1hHWDhZbWwzUQ?oc=5,https://news.google.com/rss/articles/CBMipAFBVV95cUxOTnFfR2l3Z2ZkejBUZFlwX180azl2b0czM0JZMzFFLWV4amVLN0g0eXJpUGJRcjdES2ROcUZBZkNwWnpVOFZlMGNlUUtsa2xxOWhxRG9WUnBwVDdyenRsblg5T0xJOFI5SEstVm11QmtsMmRqOVZVdVQ2bzl3NTB0OEpBcE55bTVYTEROWkN4dUN4R2tDazVUdGRQV1hHWDhZbWwzUQ?oc=5
T-4d4a84c58251-01,T-4d4a84c58251,,"Reliance, PNC Infratech, SAEL, JBM and Navayuga Win NHPC’s 1,200 MW Solar Plus 600 MW ESS Auction - Energetica India Magazine",NHPC,Solar,1200.0,,SAEL,,1200.0,,,2025-07-16,2027-07-16,Press report - verify,news sweep,https://news.google.com/rss/articles/CBMiyAFBVV95cUxPQ2FWVi16ckp1WnV5blAwOXBnWG1aOE5VdFY4azJuMUgtbzFjSVV6UmY0ZGgyX0kxZkVnQmJSaGZaWVpXcFdPM3kwMHFzLXIyU1FxTFh2LXdDdTY4a0tqRTBjZzhHOGZuTEh3RDFTalpJdnREazhwLXh3VjQzZnhtNGxOczdTTVM4WW9IUERYY0pPZjAwWXFhamw4Q1EyUDRmSkVBRmY5Wk1aZFN5UWxUcDNROVdkQjVUdThRSVAyTzhvMFBDSXU5UQ?oc=5,https://news.google.com/rss/articles/CBMiyAFBVV95cUxPQ2FWVi16ckp1WnV5blAwOXBnWG1aOE5VdFY4azJuMUgtbzFjSVV6UmY0ZGgyX0kxZkVnQmJSaGZaWVpXcFdPM3kwMHFzLXIyU1FxTFh2LXdDdTY4a0tqRTBjZzhHOGZuTEh3RDFTalpJdnREazhwLXh3VjQzZnhtNGxOczdTTVM4WW9IUERYY0pPZjAwWXFhamw4Q1EyUDRmSkVBRmY5Wk1aZFN5UWxUcDNROVdkQjVUdThRSVAyTzhvMFBDSXU5UQ?oc=5
T-8c2d3d47531e-01,T-8c2d3d47531e,,"NTPC, ReNew, Jindal, Adani, Kolar Solar, Onix Win NHPC’s 1200 MW Solar Plus 600 MW/1200 MWh ESS Auction - Energetica India Magazine",NHPC,Solar,1200.0,,ReNew,,1200.0,,,2025-01-24,2027-01-24,Press report - verify,news sweep,https://news.google.com/rss/articles/CBMizwFBVV95cUxNSGE1NVcyZDRBT24xZTdpTTlxVExWWlRaTFpQNjNqY1c3cnJUM2p0YnJJSU1RNjlwWnM0eVU2Y3V4ZHN6QzlNVUJqSmRaRm1TZEJjUG41cHZoZDFQWlpWcnZHQWs0ajljMi1feVZaQVRsYWpDdUplT3pHZXBCSEVlUkI2NFZCdklEVkplTmZ6R1E3YUpUMFpwdmYyMU0zdXRNbXBJV2dLcm9OUHZFemF1NWE5VGRyWF9sbkdPTC00UFhkR0twN1VtQzhZM3lrWjQ?oc=5,https://news.google.com/rss/articles/CBMizwFBVV95cUxNSGE1NVcyZDRBT24xZTdpTTlxVExWWlRaTFpQNjNqY1c3cnJUM2p0YnJJSU1RNjlwWnM0eVU2Y3V4ZHN6QzlNVUJqSmRaRm1TZEJjUG41cHZoZDFQWlpWcnZHQWs0ajljMi1feVZaQVRsYWpDdUplT3pHZXBCSEVlUkI2NFZCdklEVkplTmZ6R1E3YUpUMFpwdmYyMU0zdXRNbXBJV2dLcm9OUHZFemF1NWE5VGRyWF9sbkdPTC00UFhkR0twN1VtQzhZM3lrWjQ?oc=5
T-956d86e85998-01,T-956d86e85998,,"GUVNL Awards 250 MW Phase XI Wind Projects To NLC India Renewables, Juniper Green, Powerica & Cu-Built At INR3.51/kWh - WindInsider",NLC India,Wind,250.0,,Renew,,,,,2026-07-13,2028-07-13,Press report - verify,news sweep,https://news.google.com/rss/articles/CBMi4wFBVV95cUxQeWlkdDVadzlRTVlxX1FVYllUOTRVY01KaWlvanJXSk82cktfa0MyOTJuM211RWRCY1kwWklJV3NTOGdndmxBX3BzeEFCbE9qRnpVQ1I3S290QVl1VWVzY0V2T2lVVG5WTVBfQkFFdldYQUxvRmNJSmYwbVNVU09vTXl6dGxQOVBUQ3B0UkdKa1lBYk1LNXNUcnNMZG95V24zMExmUDNOUFhqekJaRjBiandPa2J4dmRyVEtYNExLVmlwSXB1WFZhd01oMERCRVhkUUtvcjhidXNob0tEVTlEeGY4MNIB6AFBVV95cUxPZENNdENxLTYzckdwZFA0YTRJcHk5RzlBM0tZWE5mMVlZT0ptTS1QdWRRTng1Mnp3N1hnc1hNdG9sLTlFZXdGOFJ0bjd1c1dyVTFLSVlpY3JwN3JmRVlKRnpfQTkxbzlJamM1Z0hSZmFvSnRWekZmSW5vYlBvVENodzVlb2pkOV9UX21lVFN4ZHg0QmhBNU8wNDFMY1hWT2NTdWlWR1Y2cm5YZGJ6aTdldzlhaUJDTVlkYThLUGJOZFNLd0ZVMFQ2WjdWTngxMlJiSHNMSFBwVm5QSmVaV0ZPaVJJMmxnbHdu?oc=5,https://news.google.com/rss/articles/CBMi4wFBVV95cUxQeWlkdDVadzlRTVlxX1FVYllUOTRVY01KaWlvanJXSk82cktfa0MyOTJuM211RWRCY1kwWklJV3NTOGdndmxBX3BzeEFCbE9qRnpVQ1I3S290QVl1VWVzY0V2T2lVVG5WTVBfQkFFdldYQUxvRmNJSmYwbVNVU09vTXl6dGxQOVBUQ3B0UkdKa1lBYk1LNXNUcnNMZG95V24zMExmUDNOUFhqekJaRjBiandPa2J4dmRyVEtYNExLVmlwSXB1WFZhd01oMERCRVhkUUtvcjhidXNob0tEVTlEeGY4MNIB6AFBVV95cUxPZENNdENxLTYzckdwZFA0YTRJcHk5RzlBM0tZWE5mMVlZT0ptTS1QdWRRTng1Mnp3N1hnc1hNdG9sLTlFZXdGOFJ0bjd1c1dyVTFLSVlpY3JwN3JmRVlKRnpfQTkxbzlJamM1Z0hSZmFvSnRWekZmSW5vYlBvVENodzVlb2pkOV9UX21lVFN4ZHg0QmhBNU8wNDFMY1hWT2NTdWlWR1Y2cm5YZGJ6aTdldzlhaUJDTVlkYThLUGJOZFNLd0ZVMFQ2WjdWTngxMlJiSHNMSFBwVm5QSmVaV0ZPaVJJMmxnbHdu?oc=5
T-956d86e85998-02,T-956d86e85998,,"GUVNL Awards 250 MW Phase XI Wind Projects To NLC India Renewables, Juniper Green, Powerica & Cu-Built At INR3.51/kWh - WindInsider",NLC India,Wind,250.0,,Juniper Green,,,,,2026-07-13,2028-07-13,Press report - verify,news sweep,https://news.google.com/rss/articles/CBMi4wFBVV95cUxQeWlkdDVadzlRTVlxX1FVYllUOTRVY01KaWlvanJXSk82cktfa0MyOTJuM211RWRCY1kwWklJV3NTOGdndmxBX3BzeEFCbE9qRnpVQ1I3S290QVl1VWVzY0V2T2lVVG5WTVBfQkFFdldYQUxvRmNJSmYwbVNVU09vTXl6dGxQOVBUQ3B0UkdKa1lBYk1LNXNUcnNMZG95V24zMExmUDNOUFhqekJaRjBiandPa2J4dmRyVEtYNExLVmlwSXB1WFZhd01oMERCRVhkUUtvcjhidXNob0tEVTlEeGY4MNIB6AFBVV95cUxPZENNdENxLTYzckdwZFA0YTRJcHk5RzlBM0tZWE5mMVlZT0ptTS1QdWRRTng1Mnp3N1hnc1hNdG9sLTlFZXdGOFJ0bjd1c1dyVTFLSVlpY3JwN3JmRVlKRnpfQTkxbzlJamM1Z0hSZmFvSnRWekZmSW5vYlBvVENodzVlb2pkOV9UX21lVFN4ZHg0QmhBNU8wNDFMY1hWT2NTdWlWR1Y2cm5YZGJ6aTdldzlhaUJDTVlkYThLUGJOZFNLd0ZVMFQ2WjdWTngxMlJiSHNMSFBwVm5QSmVaV0ZPaVJJMmxnbHdu?oc=5,https://news.google.com/rss/articles/CBMi4wFBVV95cUxQeWlkdDVadzlRTVlxX1FVYllUOTRVY01KaWlvanJXSk82cktfa0MyOTJuM211RWRCY1kwWklJV3NTOGdndmxBX3BzeEFCbE9qRnpVQ1I3S290QVl1VWVzY0V2T2lVVG5WTVBfQkFFdldYQUxvRmNJSmYwbVNVU09vTXl6dGxQOVBUQ3B0UkdKa1lBYk1LNXNUcnNMZG95V24zMExmUDNOUFhqekJaRjBiandPa2J4dmRyVEtYNExLVmlwSXB1WFZhd01oMERCRVhkUUtvcjhidXNob0tEVTlEeGY4MNIB6AFBVV95cUxPZENNdENxLTYzckdwZFA0YTRJcHk5RzlBM0tZWE5mMVlZT0ptTS1QdWRRTng1Mnp3N1hnc1hNdG9sLTlFZXdGOFJ0bjd1c1dyVTFLSVlpY3JwN3JmRVlKRnpfQTkxbzlJamM1Z0hSZmFvSnRWekZmSW5vYlBvVENodzVlb2pkOV9UX21lVFN4ZHg0QmhBNU8wNDFMY1hWT2NTdWlWR1Y2cm5YZGJ6aTdldzlhaUJDTVlkYThLUGJOZFNLd0ZVMFQ2WjdWTngxMlJiSHNMSFBwVm5QSmVaV0ZPaVJJMmxnbHdu?oc=5
T-56d130be8de8-01,T-56d130be8de8,,NLC India Renewables wins 450 MW Gujarat BESS; second bidder Rs 1 behind - Power Peak Digest,NLC India,Energy Storage (BESS),450.0,Gujarat,Renew,,450.0,,,2026-08-11,2028-02-11,Press report - verify,news sweep,https://news.google.com/rss/articles/CBMigwFBVV95cUxOT0VUZnU3akNTakpydTBMUHg5bmRtdEpEZTZiOXBQV3JOS1Y2bkk0UVJiQll1RDNpbDlFQVBpN0JweXIwTkZmX09KVmx2OXhJWUllWWNTTG94VEhYMmpOSUJWaTEyU2lkWXljSVBSWHdkQ0puajl2SmpDUWJRUl9XNzk0dw?oc=5,https://news.google.com/rss/articles/CBMigwFBVV95cUxOT0VUZnU3akNTakpydTBMUHg5bmRtdEpEZTZiOXBQV3JOS1Y2bkk0UVJiQll1RDNpbDlFQVBpN0JweXIwTkZmX09KVmx2OXhJWUllWWNTTG94VEhYMmpOSUJWaTEyU2lkWXljSVBSWHdkQ0puajl2SmpDUWJRUl9XNzk0dw?oc=5
T-36f0b8607c13-01,T-36f0b8607c13,,NLC India Secures 600 MW Solar Award in UP Scaling Renewable Energy Pipeline - Sahi,NLC India,Solar,600.0,,Renew,,600.0,,,2026-07-01,2028-07-01,Press report - verify,news sweep,https://news.google.com/rss/articles/CBMitgFBVV95cUxPWndycnlhenM0NU1ybDl5Mk1LX3BGQzYtUVNjeVl2R2tLLU16Q05GdTZxS1RCX0VZV0UwTVdhajJacVBjN3JJcmtpNVpvbXhtRFFzQnU3cVdGdXA4bXQ4ZlVSN3ExX3Q3WWFHZ2xsWlp0Z25leFBvbURDR1B2X2Zya25pOVR2T3hkRFROV2Vmal9xRnMzbEtvVzRDVjNIcGhHVVg4UUxvQmhGRUxJNml3aVNmYlRKUQ?oc=5,https://news.google.com/rss/articles/CBMitgFBVV95cUxPWndycnlhenM0NU1ybDl5Mk1LX3BGQzYtUVNjeVl2R2tLLU16Q05GdTZxS1RCX0VZV0UwTVdhajJacVBjN3JJcmtpNVpvbXhtRFFzQnU3cVdGdXA4bXQ4ZlVSN3ExX3Q3WWFHZ2xsWlp0Z25leFBvbURDR1B2X2Zya25pOVR2T3hkRFROV2Vmal9xRnMzbEtvVzRDVjNIcGhHVVg4UUxvQmhGRUxJNml3aVNmYlRKUQ?oc=5
T-06627f9dafd0-01,T-06627f9dafd0,,GUVNL Awards 450 MW/900 MWh BESS Phase-IX To NLC India Renewables And Sun Drops Energia - SolarQuarter,NLC India,Solar + Storage,450.0,,Renew,,450.0,,,2026-08-12,2028-08-12,Press report - verify,news sweep,https://news.google.com/rss/articles/CBMiwgFBVV95cUxNWE1YeEJVdDZ1OXQwN2taTUpQSDJHVGNEOU9telNxb1BOMnJPT25DVjZ1SmRvVF83YVpPUE44SHpDUXhHMnNzWWo4RWo0cHowcU82a1c3Ulp3emIwY2dLcW5NSHVSNnpIZjJCSjdCWmFFRU5OUUxFRlpNX2oyOWNQQ2ZLLUdvclhQTW52Zjd6YklpNGhmNkJsRUItMU91NHJHX0xrVUxkV1F1RDlldzVuUE1RVHVnZWRGZVgxamlhbjg0Zw?oc=5,https://news.google.com/rss/articles/CBMiwgFBVV95cUxNWE1YeEJVdDZ1OXQwN2taTUpQSDJHVGNEOU9telNxb1BOMnJPT25DVjZ1SmRvVF83YVpPUE44SHpDUXhHMnNzWWo4RWo0cHowcU82a1c3Ulp3emIwY2dLcW5NSHVSNnpIZjJCSjdCWmFFRU5OUUxFRlpNX2oyOWNQQ2ZLLUdvclhQTW52Zjd6YklpNGhmNkJsRUItMU91NHJHX0xrVUxkV1F1RDlldzVuUE1RVHVnZWRGZVgxamlhbjg0Zw?oc=5
T-760f9f0bf997-01,T-760f9f0bf997,,"NLC, Juniper, Powerica, Cu-Built Win GUVNL’s 250 MW Wind Power Auction - Energetica India Magazine",NLC India,Wind,250.0,,Juniper,,250.0,,,2026-07-13,2028-07-13,Press report - verify,news sweep,https://news.google.com/rss/articles/CBMipwFBVV95cUxNOFJiYWhUWHl0TTB4Z3VIYnFCNzhUcC13bEpNNTNmUlJENk9hdDR5Z1dzN3EzUnYxQ2ZXYzV6M0t0aFZVSmUwTmR4QmhCM1JXSlNVYlhzcE10NndxNUJwbUpoME5sY2NGXzJpSHp3eUVUNGxaOG1abEh2enNDWHV1YzZna0gwckFCTjJMNGEwNUJOdWo0OWtab2NxVTVERkpMUl81bGtONA?oc=5,https://news.google.com/rss/articles/CBMipwFBVV95cUxNOFJiYWhUWHl0TTB4Z3VIYnFCNzhUcC13bEpNNTNmUlJENk9hdDR5Z1dzN3EzUnYxQ2ZXYzV6M0t0aFZVSmUwTmR4QmhCM1JXSlNVYlhzcE10NndxNUJwbUpoME5sY2NGXzJpSHp3eUVUNGxaOG1abEh2enNDWHV1YzZna0gwckFCTjJMNGEwNUJOdWo0OWtab2NxVTVERkpMUl81bGtONA?oc=5
T-13aa33cc4824-01,T-13aa33cc4824,,Welspun Renewable And NLC India Renewables Win GUVNL 625 MW Solar Auction At ₹2.34/kWh - SolarQuarter,NLC India,Solar,625.0,,Renew,,625.0,,,2026-03-20,2028-03-20,Press report - verify,news sweep,https://news.google.com/rss/articles/CBMiywFBVV95cUxPRnA1T1VySmM2UG5KQUhtaXJnUDlhcWpJTnJaSVVBd1gtcUpneWprN3hTbUxSUWhsbVItQ3h4cEE1a296QkxJRDNjWS16LTFaMEJkVjZEejdrS25BREJBal9aU1dpaHNOa1hnUjdWMVBwQmJaNWI4WkpDNjdhTnFsWUNPNnNRUDY4RzVVaXJxRzNGZTNKNk85eGpiOGVxNUZ4bnlfSXp2RFpCekt6ZXZQeXZiRXRuWW15NkxOZlBDcUZhZU5ieWlZUHVTcw?oc=5,https://news.google.com/rss/articles/CBMiywFBVV95cUxPRnA1T1VySmM2UG5KQUhtaXJnUDlhcWpJTnJaSVVBd1gtcUpneWprN3hTbUxSUWhsbVItQ3h4cEE1a296QkxJRDNjWS16LTFaMEJkVjZEejdrS25BREJBal9aU1dpaHNOa1hnUjdWMVBwQmJaNWI4WkpDNjdhTnFsWUNPNnNRUDY4RzVVaXJxRzNGZTNKNk85eGpiOGVxNUZ4bnlfSXp2RFpCekt6ZXZQeXZiRXRuWW15NkxOZlBDcUZhZU5ieWlZUHVTcw?oc=5
